sample_id	case_id	run_name	split	record_id_x	record_id_y	num_floor	num_bay_x	num_bay_y	bay_x_in	bay_y_in	story_h_in	pga_x_g	pga_y_g	duration_x_sec	duration_y_sec	scale_factor_x	scale_factor_y	peak_roof_x_in	peak_roof_y_in	peak_drift_ratio	peak_drift_percent	recovery_steps	recovery_rate
case_0879/peer_67	case_0879	peer_67	train	RSN5801_IWATE_55442EW	RSN5801_IWATE_55442NS	2	6	2	180.0	180.0	120.0	0.14493779838085175	0.19040289521217346	59.9900016784668	59.9900016784668	1.0	1.0	0.2502976953983307	0.3634510338306427	0.002116552786901593	0.21165527869015932	0	0.0
case_0880/peer_4	case_0880	peer_4	test	RSN167_IMPVALL.H_H-CMP015	RSN167_IMPVALL.H_H-CMP285	3	3	3	120.0	120.0	168.0	0.18663910031318665	0.14707009494304657	57.02000045776367	57.02000045776367	1.0	1.0	0.6569218635559082	0.5115466117858887	0.0020721766632050276	0.20721766632050276	0	0.0
case_0881/peer_35	case_0881	peer_35	train	RSN4840_CHUETSU_65003EW	RSN4840_CHUETSU_65003NS	4	6	3	120.0	120.0	144.0	0.176276296377182	0.09089092910289764	59.9900016784668	59.9900016784668	1.0	1.0	1.0935298204421997	0.5800771117210388	0.0028746500611305237	0.28746500611305237	0	0.0
case_0882/peer_30	case_0882	peer_30	validation	RSN3759_LANDERS_WWT180	RSN3759_LANDERS_WWT270	2	5	4	120.0	120.0	168.0	0.12281209975481033	0.12350679934024811	56.595001220703125	56.59000015258789	1.0	1.0	0.37278810143470764	0.2031727433204651	0.0013485412346199155	0.13485412346199155	0	0.0
case_0883/peer_23	case_0883	peer_23	train	RSN1104_KOBE_FKS000	RSN1104_KOBE_FKS090	4	3	4	144.0	144.0	120.0	0.18455709517002106	0.21509380638599396	79.98999786376953	79.98999786376953	1.0	1.0	1.1278274059295654	1.3445155620574951	0.005042325239628553	0.5042325239628553	2	0.0002500000118743628
case_0884/peer_26	case_0884	peer_26	train	RSN1121_KOBE_YAE000	RSN1121_KOBE_YAE090	3	2	6	168.0	168.0	168.0	0.1576341986656189	0.14721469581127167	89.0199966430664	89.0199966430664	1.0	1.0	2.6214940547943115	1.5227525234222412	0.007679677102714777	0.7679677102714777	3	0.00033696508035063744
case_0885/peer_68	case_0885	peer_68	train	RSN5803_IWATE_55445EW	RSN5803_IWATE_55445NS	4	6	5	180.0	180.0	144.0	0.11001089960336685	0.12708279490470886	59.9900016784668	59.9900016784668	1.0	1.0	1.0338035821914673	1.3092091083526611	0.003708889242261648	0.3708889242261648	0	0.0
case_0886/peer_80	case_0886	peer_80	train	RSN6965_DARFIELD_SBRCS31E	RSN6965_DARFIELD_SBRCS59W	7	4	5	168.0	168.0	156.0	0.14887920022010803	0.15326720476150513	63.775001525878906	63.775001525878906	1.0	1.0	1.7681851387023926	1.9325098991394043	0.0035491986200213432	0.3549198620021343	0	0.0
case_0887/peer_1	case_0887	peer_1	test	RSN15_KERN_TAF021	RSN15_KERN_TAF111	7	3	2	120.0	120.0	168.0	0.1588854044675827	0.18028570711612701	54.34000015258789	54.36000061035156	1.0	1.0	2.4227726459503174	2.01584792137146	0.0035113964695483446	0.35113964695483446	0	0.0
case_0888/peer_5	case_0888	peer_5	validation	RSN290_ITALY_A-MER000	RSN290_ITALY_A-MER270	8	2	2	168.0	168.0	156.0	0.1075986996293068	0.14047490060329437	42.66189956665039	42.66189956665039	1.0	1.0	1.469685673713684	1.3334218263626099	0.002165035577490926	0.21650355774909258	0	0.0
case_0889/peer_15	case_0889	peer_15	train	RSN884_LANDERS_PSA000	RSN884_LANDERS_PSA090	3	3	6	120.0	120.0	132.0	0.07562214136123657	0.08898472785949707	59.97999954223633	59.97999954223633	1.0	1.0	0.21310476958751678	0.1658819019794464	0.0008397021447308362	0.08397021447308362	0	0.0
case_0890/peer_9	case_0890	peer_9	train	RSN838_LANDERS_BRS000	RSN838_LANDERS_BRS090	5	5	2	168.0	168.0	156.0	0.13045910000801086	0.13544949889183044	39.97999954223633	39.97999954223633	1.0	1.0	2.2312510013580322	2.2676799297332764	0.005510460585355759	0.5510460585355759	5	0.0024999999441206455
case_0891/peer_11	case_0891	peer_11	train	RSN864_LANDERS_JOS000	RSN864_LANDERS_JOS090	5	4	4	156.0	156.0	132.0	0.27358388900756836	0.2839497923851013	43.97999954223633	43.97999954223633	1.0	1.0	3.086867332458496	4.072558403015137	0.011103926226496696	1.1103926226496696	132	0.05999999865889549
case_0892/peer_28	case_0892	peer_28	test	RSN3757_LANDERS_NPF090	RSN3757_LANDERS_NPF180	6	3	6	144.0	144.0	120.0	0.13891060650348663	0.13869939744472504	55.875	55.875	1.0	1.0	1.2512741088867188	1.1091325283050537	0.0031263460405170918	0.3126346040517092	0	0.0
case_0893/peer_70	case_0893	peer_70	validation	RSN5817_IWATE_48A51EW	RSN5817_IWATE_48A51NS	4	2	2	156.0	156.0	132.0	0.1568116992712021	0.19455620646476746	119.98999786376953	119.98999786376953	1.0	1.0	0.6066213250160217	0.7212846875190735	0.0022405190393328667	0.22405190393328667	0	0.0
case_0894/peer_13	case_0894	peer_13	test	RSN881_LANDERS_MVH045	RSN881_LANDERS_MVH135	7	5	6	156.0	156.0	168.0	0.22304779291152954	0.16430449485778809	56.064998626708984	56.060001373291016	1.0	1.0	4.375092506408691	5.434959411621094	0.009651393629610538	0.9651393629610538	0	0.0
case_0895/peer_29	case_0895	peer_29	train	RSN3758_LANDERS_TPP045	RSN3758_LANDERS_TPP135	3	6	5	156.0	156.0	120.0	0.10032220184803009	0.11637230217456818	56.90999984741211	56.90999984741211	1.0	1.0	0.37334558367729187	0.46268153190612793	0.0020256033167243004	0.20256033167243004	0	0.0
case_0896/peer_6	case_0896	peer_6	train	RSN776_LOMAP_HSP000	RSN776_LOMAP_HSP090	6	5	6	132.0	132.0	120.0	0.3699328899383545	0.17865140736103058	59.9900016784668	59.9900016784668	1.0	1.0	7.56252384185791	2.1866676807403564	0.016292579472064972	1.6292579472064972	0	0.0
case_0897/peer_61	case_0897	peer_61	train	RSN5774_IWATE_54008EW	RSN5774_IWATE_54008NS	5	5	5	144.0	144.0	144.0	0.16415530443191528	0.19785909354686737	59.9900016784668	59.9900016784668	1.0	1.0	1.9410829544067383	2.3160500526428223	0.005933522712439299	0.5933522712439299	4	0.0006666666595265269
case_0898/peer_45	case_0898	peer_45	train	RSN4889_CHUETSU_6E1C1EW	RSN4889_CHUETSU_6E1C1NS	6	6	5	180.0	180.0	168.0	0.2761665880680084	0.24776870012283325	119.98999786376953	119.98999786376953	1.0	1.0	4.240443706512451	2.7462480068206787	0.007985042408108711	0.7985042408108711	0	0.0
case_0899/peer_21	case_0899	peer_21	train	RSN1057_NORTHR_SAR000	RSN1057_NORTHR_SAR270	5	4	5	180.0	180.0	144.0	0.14348949491977692	0.07005391269922256	44.97999954223633	44.97999954223633	1.0	1.0	2.6123151779174805	1.8553073406219482	0.006154216825962067	0.6154216825962067	0	0.0
case_0900/peer_20	case_0900	peer_20	train	RSN1035_NORTHR_MAN000	RSN1035_NORTHR_MAN090	3	3	2	180.0	180.0	144.0	0.15612439811229706	0.12348339706659317	34.97999954223633	34.97999954223633	1.0	1.0	1.371715784072876	0.7647702097892761	0.004562384448945522	0.45623844489455223	0	0.0
case_0901/peer_75	case_0901	peer_75	train	RSN6923_DARFIELD_KPOCN15E	RSN6923_DARFIELD_KPOCS75E	2	5	5	180.0	180.0	120.0	0.35965099930763245	0.30145931243896484	73.7249984741211	73.7249984741211	1.0	1.0	0.9245654940605164	1.2409839630126953	0.007256479002535343	0.7256479002535343	1	6.781500269426033e-05
case_0902/peer_22	case_0902	peer_22	train	RSN1100_KOBE_ABN000	RSN1100_KOBE_ABN090	6	3	3	132.0	132.0	156.0	0.22063350677490234	0.23090849816799164	139.99000549316406	139.99000549316406	1.0	1.0	2.513579845428467	1.4589356184005737	0.004593274090439081	0.4593274090439081	0	0.0
case_0903/peer_69	case_0903	peer_69	train	RSN5812_IWATE_44B61EW	RSN5812_IWATE_44B61NS	6	3	6	156.0	156.0	156.0	0.15360189974308014	0.20571430027484894	119.98999786376953	119.98999786376953	1.0	1.0	1.5245356559753418	1.8082646131515503	0.003445023437961936	0.3445023437961936	0	0.0
case_0904/peer_36	case_0904	peer_36	train	RSN4849_CHUETSU_65012EW	RSN4849_CHUETSU_65012NS	6	4	3	156.0	156.0	168.0	0.21369929611682892	0.25289350748062134	59.9900016784668	59.9900016784668	1.0	1.0	5.63263463973999	6.086655616760254	0.013254431076347828	1.3254431076347828	0	0.0
case_0905/peer_19	case_0905	peer_19	test	RSN1026_NORTHR_LOA092	RSN1026_NORTHR_LOA182	7	6	6	168.0	168.0	144.0	0.08135628700256348	0.14747029542922974	39.97999954223633	39.97999954223633	1.0	1.0	1.5117616653442383	1.9513113498687744	0.0033821873366832733	0.33821873366832733	0	0.0
case_0906/peer_27	case_0906	peer_27	train	RSN3753_LANDERS_FVR045	RSN3753_LANDERS_FVR135	6	5	4	120.0	120.0	156.0	0.2158879041671753	0.20610669255256653	56.459999084472656	56.45500183105469	1.0	1.0	3.1950607299804688	2.372553825378418	0.006718975957483053	0.6718975957483053	0	0.0
case_0907/peer_2	case_0907	peer_2	train	RSN88_SFERN_FSD172	RSN88_SFERN_FSD262	8	3	3	180.0	180.0	132.0	0.1548748016357422	0.15483680367469788	39.994998931884766	39.994998931884766	1.0	1.0	1.5098592042922974	1.6330699920654297	0.0028952076099812984	0.28952076099812984	0	0.0
case_0908/peer_8	case_0908	peer_8	train	RSN806_LOMAP_SVL270	RSN806_LOMAP_SVL360	2	5	2	120.0	120.0	168.0	0.20736660063266754	0.20723970234394073	39.28499984741211	39.310001373291016	1.0	1.0	0.3028998076915741	0.5631544589996338	0.0020497303921729326	0.20497303921729326	0	0.0
case_0909/peer_63	case_0909	peer_63	test	RSN5783_IWATE_54026EW	RSN5783_IWATE_54026NS	6	5	3	120.0	120.0	120.0	0.1416631042957306	0.1604955941438675	119.98999786376953	119.98999786376953	1.0	1.0	1.5344066619873047	1.5027955770492554	0.004301672335714102	0.4301672335714102	10	0.0008333333535119891
case_0910/peer_76	case_0910	peer_76	train	RSN6933_DARFIELD_MAYCN14E	RSN6933_DARFIELD_MAYCN76W	7	6	2	180.0	180.0	132.0	0.0677504763007164	0.06200487166643143	54.244998931884766	54.244998931884766	1.0	1.0	0.8893753886222839	0.7797249555587769	0.0018024967284873128	0.18024967284873128	0	0.0
case_0911/peer_66	case_0911	peer_66	validation	RSN5786_IWATE_54038EW	RSN5786_IWATE_54038NS	8	5	3	132.0	132.0	144.0	0.17575280368328094	0.18028870224952698	59.9900016784668	59.9900016784668	1.0	1.0	4.57582426071167	5.3400654792785645	0.011051907204091549	1.105190720409155	0	0.0
case_0912/peer_64	case_0912	peer_64	validation	RSN5784_IWATE_54031EW	RSN5784_IWATE_54031NS	2	5	4	156.0	156.0	156.0	0.10527510195970535	0.1381680965423584	59.9900016784668	59.9900016784668	1.0	1.0	0.26054468750953674	0.6813681125640869	0.002496437868103385	0.2496437868103385	0	0.0
case_0913/peer_82	case_0913	peer_82	train	RSN6988_DARFIELD_WSFCN38W	RSN6988_DARFIELD_WSFCS52W	6	4	4	168.0	168.0	132.0	0.06653839349746704	0.06946559995412827	55.85499954223633	55.85499954223633	1.0	1.0	1.2576630115509033	1.2655787467956543	0.003029604908078909	0.3029604908078909	0	0.0
case_0914/peer_39	case_0914	peer_39	train	RSN4859_CHUETSU_65029EW	RSN4859_CHUETSU_65029NS	2	5	6	168.0	168.0	120.0	0.12474919855594635	0.10792960226535797	59.9900016784668	59.9900016784668	1.0	1.0	0.4130311906337738	0.38657912611961365	0.0026364910881966352	0.2636491088196635	0	0.0
case_0915/peer_38	case_0915	peer_38	test	RSN4857_CHUETSU_65027EW	RSN4857_CHUETSU_65027NS	2	3	4	120.0	120.0	120.0	0.08538492023944855	0.07594464719295502	59.9900016784668	59.9900016784668	1.0	1.0	0.05527700111269951	0.04507426917552948	0.00033342905226163566	0.033342905226163566	0	0.0
case_0916/peer_43	case_0916	peer_43	train	RSN4882_CHUETSU_65321EW	RSN4882_CHUETSU_65321NS	7	6	3	144.0	144.0	144.0	0.396196186542511	0.2662675976753235	119.98999786376953	119.98999786376953	1.0	1.0	3.0200388431549072	2.1018922328948975	0.005756900180131197	0.5756900180131197	0	0.0
case_0917/peer_79	case_0917	peer_79	train	RSN6961_DARFIELD_RKACN14E	RSN6961_DARFIELD_RKACS76E	7	4	4	168.0	168.0	120.0	0.16670849919319153	0.19123150408267975	65.08499908447266	65.08499908447266	1.0	1.0	1.5819555521011353	1.243383526802063	0.0033257431350648403	0.33257431350648403	0	0.0
case_0918/peer_37	case_0918	peer_37	train	RSN4853_CHUETSU_65019EW	RSN4853_CHUETSU_65019NS	7	5	5	120.0	120.0	120.0	0.2739151120185852	0.21037229895591736	59.9900016784668	59.9900016784668	1.0	1.0	4.252950191497803	3.7074759006500244	0.011563902720808983	1.1563902720808983	31	0.005166666582226753
case_0919/peer_25	case_0919	peer_25	train	RSN1118_KOBE_TDO000	RSN1118_KOBE_TDO090	8	3	6	180.0	180.0	144.0	0.2960222065448761	0.1942155957221985	139.99000549316406	139.99000549316406	1.0	1.0	3.564405679702759	2.357173204421997	0.005557030439376831	0.5557030439376831	0	0.0
case_0920/peer_18	case_0920	peer_18	validation	RSN1008_NORTHR_W15090	RSN1008_NORTHR_W15180	4	4	3	168.0	168.0	132.0	0.09887105226516724	0.17320260405540466	39.97999954223633	39.97999954223633	1.0	1.0	0.7300149202346802	1.3384357690811157	0.0037408985663205385	0.37408985663205385	0	0.0
case_0921/peer_42	case_0921	peer_42	train	RSN4880_CHUETSU_65085EW	RSN4880_CHUETSU_65085NS	4	5	6	156.0	156.0	132.0	0.12539300322532654	0.11166460067033768	59.9900016784668	59.9900016784668	1.0	1.0	0.8281174898147583	1.1160200834274292	0.0034682888071984053	0.3468288807198405	0	0.0
case_0922/peer_74	case_0922	peer_74	train	RSN6896_DARFIELD_DORCN20W	RSN6896_DARFIELD_DORCN70E	3	4	5	144.0	144.0	168.0	0.08280017226934433	0.08634220063686371	61.94499969482422	61.94499969482422	1.0	1.0	0.3165505528450012	0.5261191129684448	0.0015129153616726398	0.15129153616726398	0	0.0
case_0923/peer_7	case_0923	peer_7	validation	RSN800_LOMAP_SJW160	RSN800_LOMAP_SJW250	8	6	2	156.0	156.0	156.0	0.0915173590183258	0.11230070143938065	39.9900016784668	39.98500061035156	1.0	1.0	1.22627854347229	2.2748124599456787	0.003124823560938239	0.3124823560938239	0	0.0
case_0924/peer_10	case_0924	peer_10	train	RSN850_LANDERS_DSP000	RSN850_LANDERS_DSP090	8	2	3	144.0	144.0	156.0	0.1712280958890915	0.15406060218811035	49.97999954223633	49.97999954223633	1.0	1.0	3.0815799236297607	3.224456548690796	0.005601091310381889	0.5601091310381889	15	0.006000000052154064
case_0925/peer_44	case_0925	peer_44	train	RSN4883_CHUETSU_690E1EW	RSN4883_CHUETSU_690E1NS	4	6	3	156.0	156.0	168.0	0.16335639357566833	0.13359379768371582	119.98999786376953	119.98999786376953	1.0	1.0	1.6493160724639893	2.023441791534424	0.005202732980251312	0.5202732980251312	0	0.0
case_0926/peer_3	case_0926	peer_3	validation	RSN93_SFERN_WND143	RSN93_SFERN_WND233	8	4	3	132.0	132.0	132.0	0.10120709985494614	0.10807619988918304	39.994998931884766	39.994998931884766	1.0	1.0	0.6094323992729187	0.7758873105049133	0.0014927171869203448	0.14927171869203448	0	0.0
case_0927/peer_17	case_0927	peer_17	train	RSN1002_NORTHR_VRM000	RSN1002_NORTHR_VRM090	8	4	4	132.0	132.0	120.0	0.13723069429397583	0.0675073117017746	37.41999816894531	37.41999816894531	1.0	1.0	1.1835882663726807	0.5529041290283203	0.001983798108994961	0.19837981089949608	0	0.0
case_0928/peer_41	case_0928	peer_41	train	RSN4862_CHUETSU_65035EW	RSN4862_CHUETSU_65035NS	8	2	3	144.0	144.0	168.0	0.22909219563007355	0.21550899744033813	59.9900016784668	59.9900016784668	1.0	1.0	5.12734317779541	4.264952659606934	0.008366849273443222	0.8366849273443222	0	0.0
case_0929/peer_16	case_0929	peer_16	train	RSN1000_NORTHR_PIC090	RSN1000_NORTHR_PIC180	6	3	6	132.0	132.0	132.0	0.10292310267686844	0.18625900149345398	39.9900016784668	39.9900016784668	1.0	1.0	1.0798770189285278	2.042099714279175	0.0042453729547560215	0.42453729547560215	1	0.0002500000118743628
case_0930/peer_65	case_0930	peer_65	train	RSN5785_IWATE_54036EW	RSN5785_IWATE_54036NS	8	2	6	120.0	120.0	132.0	0.1629423052072525	0.11663530021905899	59.9900016784668	59.9900016784668	1.0	1.0	3.4137213230133057	2.295720100402832	0.006357957608997822	0.6357957608997822	3	0.0005000000237487257
case_0931/peer_40	case_0931	peer_40	test	RSN4860_CHUETSU_65033EW	RSN4860_CHUETSU_65033NS	2	2	2	144.0	144.0	156.0	0.26193109154701233	0.3228605091571808	59.9900016784668	59.9900016784668	1.0	1.0	0.747898519039154	0.5684617757797241	0.003288733074441552	0.3288733074441552	0	0.0
case_0932/peer_62	case_0932	peer_62	train	RSN5777_IWATE_54011EW	RSN5777_IWATE_54011NS	5	3	2	120.0	120.0	144.0	0.16693450510501862	0.14851810038089752	59.9900016784668	59.9900016784668	1.0	1.0	1.8825920820236206	0.8853598237037659	0.004070193041115999	0.4070193041115999	2	0.00033333332976326346
case_0933/peer_67	case_0933	peer_67	train	RSN5801_IWATE_55442EW	RSN5801_IWATE_55442NS	2	6	6	120.0	120.0	144.0	0.14493779838085175	0.19040289521217346	59.9900016784668	59.9900016784668	1.0	1.0	0.1114218682050705	0.15028783679008484	0.0007064444944262505	0.07064444944262505	0	0.0
case_0934/peer_4	case_0934	peer_4	test	RSN167_IMPVALL.H_H-CMP015	RSN167_IMPVALL.H_H-CMP285	8	5	6	180.0	180.0	132.0	0.18663910031318665	0.14707009494304657	57.02000045776367	57.02000045776367	1.0	1.0	1.64717435836792	1.3291757106781006	0.002843911061063409	0.2843911061063409	0	0.0
case_0935/peer_35	case_0935	peer_35	train	RSN4840_CHUETSU_65003EW	RSN4840_CHUETSU_65003NS	5	6	2	180.0	180.0	144.0	0.176276296377182	0.09089092910289764	59.9900016784668	59.9900016784668	1.0	1.0	2.273662567138672	1.7975735664367676	0.005384016316384077	0.5384016316384077	0	0.0
case_0936/peer_30	case_0936	peer_30	validation	RSN3759_LANDERS_WWT180	RSN3759_LANDERS_WWT270	4	5	4	168.0	168.0	156.0	0.12281209975481033	0.12350679934024811	56.595001220703125	56.59000015258789	1.0	1.0	1.944067120552063	0.6737885475158691	0.0044132620096206665	0.44132620096206665	0	0.0
case_0937/peer_23	case_0937	peer_23	train	RSN1104_KOBE_FKS000	RSN1104_KOBE_FKS090	4	2	5	168.0	168.0	132.0	0.18455709517002106	0.21509380638599396	79.98999786376953	79.98999786376953	1.0	1.0	2.8909738063812256	2.305222511291504	0.009556930512189865	0.9556930512189865	2	0.0002500000118743628
case_0938/peer_26	case_0938	peer_26	train	RSN1121_KOBE_YAE000	RSN1121_KOBE_YAE090	3	6	6	156.0	156.0	156.0	0.1576341986656189	0.14721469581127167	89.0199966430664	89.0199966430664	1.0	1.0	1.7826040983200073	1.6142902374267578	0.006576052401214838	0.6576052401214838	2	0.00022464337234850973
case_0939/peer_68	case_0939	peer_68	train	RSN5803_IWATE_55445EW	RSN5803_IWATE_55445NS	2	5	3	168.0	168.0	144.0	0.11001089960336685	0.12708279490470886	59.9900016784668	59.9900016784668	1.0	1.0	0.22417525947093964	0.3003745973110199	0.0014543564757332206	0.14543564757332206	0	0.0
case_0940/peer_80	case_0940	peer_80	train	RSN6965_DARFIELD_SBRCS31E	RSN6965_DARFIELD_SBRCS59W	6	2	3	144.0	144.0	156.0	0.14887920022010803	0.15326720476150513	63.775001525878906	63.775001525878906	1.0	1.0	1.7658708095550537	1.3005666732788086	0.0030244733206927776	0.30244733206927776	0	0.0
case_0941/peer_1	case_0941	peer_1	test	RSN15_KERN_TAF021	RSN15_KERN_TAF111	5	4	4	120.0	120.0	168.0	0.1588854044675827	0.18028570711612701	54.34000015258789	54.36000061035156	1.0	1.0	1.9665954113006592	1.5389155149459839	0.004115584306418896	0.41155843064188957	0	0.0
case_0942/peer_5	case_0942	peer_5	validation	RSN290_ITALY_A-MER000	RSN290_ITALY_A-MER270	4	5	4	180.0	180.0	132.0	0.1075986996293068	0.14047490060329437	42.66189956665039	42.66189956665039	1.0	1.0	1.5105102062225342	1.8373255729675293	0.0060574812814593315	0.6057481281459332	0	0.0
case_0943/peer_15	case_0943	peer_15	train	RSN884_LANDERS_PSA000	RSN884_LANDERS_PSA090	8	5	5	144.0	144.0	132.0	0.07562214136123657	0.08898472785949707	59.97999954223633	59.97999954223633	1.0	1.0	2.36307430267334	2.7126543521881104	0.005376058164983988	0.5376058164983988	28	0.009333333000540733
case_0944/peer_9	case_0944	peer_9	train	RSN838_LANDERS_BRS000	RSN838_LANDERS_BRS090	3	4	4	120.0	120.0	156.0	0.13045910000801086	0.13544949889183044	39.97999954223633	39.97999954223633	1.0	1.0	0.3847150206565857	0.3439957797527313	0.0013659198302775621	0.13659198302775621	0	0.0
case_0945/peer_11	case_0945	peer_11	train	RSN864_LANDERS_JOS000	RSN864_LANDERS_JOS090	7	4	6	120.0	120.0	132.0	0.27358388900756836	0.2839497923851013	43.97999954223633	43.97999954223633	1.0	1.0	3.1041393280029297	3.9815762042999268	0.009346001781523228	0.9346001781523228	157	0.07136363536119461
case_0946/peer_28	case_0946	peer_28	test	RSN3757_LANDERS_NPF090	RSN3757_LANDERS_NPF180	4	6	3	132.0	132.0	156.0	0.13891060650348663	0.13869939744472504	55.875	55.875	1.0	1.0	0.9608244299888611	1.1317628622055054	0.003186088288202882	0.3186088288202882	0	0.0
case_0947/peer_70	case_0947	peer_70	validation	RSN5817_IWATE_48A51EW	RSN5817_IWATE_48A51NS	4	5	2	156.0	156.0	120.0	0.1568116992712021	0.19455620646476746	119.98999786376953	119.98999786376953	1.0	1.0	0.7649533748626709	0.7072805762290955	0.002715257927775383	0.2715257927775383	0	0.0
case_0948/peer_13	case_0948	peer_13	test	RSN881_LANDERS_MVH045	RSN881_LANDERS_MVH135	6	5	4	180.0	180.0	156.0	0.22304779291152954	0.16430449485778809	56.064998626708984	56.060001373291016	1.0	1.0	4.478053092956543	4.370604038238525	0.010513372719287872	1.0513372719287872	0	0.0
case_0949/peer_29	case_0949	peer_29	train	RSN3758_LANDERS_TPP045	RSN3758_LANDERS_TPP135	7	6	4	132.0	132.0	168.0	0.10032220184803009	0.11637230217456818	56.90999984741211	56.90999984741211	1.0	1.0	2.028236150741577	2.7024953365325928	0.0043062083423137665	0.43062083423137665	0	0.0
case_0950/peer_6	case_0950	peer_6	train	RSN776_LOMAP_HSP000	RSN776_LOMAP_HSP090	8	5	2	144.0	144.0	168.0	0.3699328899383545	0.17865140736103058	59.9900016784668	59.9900016784668	1.0	1.0	11.142870903015137	4.573347091674805	0.016582058742642403	1.6582058742642403	0	0.0
case_0951/peer_61	case_0951	peer_61	train	RSN5774_IWATE_54008EW	RSN5774_IWATE_54008NS	6	3	6	168.0	168.0	168.0	0.16415530443191528	0.19785909354686737	59.9900016784668	59.9900016784668	1.0	1.0	3.414856195449829	3.365342617034912	0.007633918430656195	0.7633918430656195	0	0.0
case_0952/peer_45	case_0952	peer_45	train	RSN4889_CHUETSU_6E1C1EW	RSN4889_CHUETSU_6E1C1NS	2	4	3	168.0	168.0	156.0	0.2761665880680084	0.24776870012283325	119.98999786376953	119.98999786376953	1.0	1.0	1.0979907512664795	1.3017021417617798	0.00587577186524868	0.587577186524868	5	0.00041666667675599456
case_0953/peer_21	case_0953	peer_21	train	RSN1057_NORTHR_SAR000	RSN1057_NORTHR_SAR270	3	2	4	156.0	156.0	144.0	0.14348949491977692	0.07005391269922256	44.97999954223633	44.97999954223633	1.0	1.0	0.8355985879898071	0.4349246323108673	0.002705114660784602	0.2705114660784602	0	0.0
case_0954/peer_20	case_0954	peer_20	train	RSN1035_NORTHR_MAN000	RSN1035_NORTHR_MAN090	4	2	6	168.0	168.0	144.0	0.15612439811229706	0.12348339706659317	34.97999954223633	34.97999954223633	1.0	1.0	1.8937065601348877	1.2013728618621826	0.005278082564473152	0.5278082564473152	0	0.0
case_0955/peer_75	case_0955	peer_75	train	RSN6923_DARFIELD_KPOCN15E	RSN6923_DARFIELD_KPOCS75E	2	6	6	144.0	144.0	132.0	0.35965099930763245	0.30145931243896484	73.7249984741211	73.7249984741211	1.0	1.0	0.6749776005744934	0.8040854334831238	0.004300217609852552	0.43002176098525524	1	6.781500269426033e-05
case_0956/peer_22	case_0956	peer_22	train	RSN1100_KOBE_ABN000	RSN1100_KOBE_ABN090	6	5	3	132.0	132.0	168.0	0.22063350677490234	0.23090849816799164	139.99000549316406	139.99000549316406	1.0	1.0	3.1567234992980957	2.0877890586853027	0.00594817940145731	0.594817940145731	0	0.0
case_0957/peer_69	case_0957	peer_69	train	RSN5812_IWATE_44B61EW	RSN5812_IWATE_44B61NS	7	6	3	120.0	120.0	168.0	0.15360189974308014	0.20571430027484894	119.98999786376953	119.98999786376953	1.0	1.0	1.1963143348693848	1.2851426601409912	0.002128945430740714	0.2128945430740714	0	0.0
case_0958/peer_36	case_0958	peer_36	train	RSN4849_CHUETSU_65012EW	RSN4849_CHUETSU_65012NS	8	2	4	168.0	168.0	168.0	0.21369929611682892	0.25289350748062134	59.9900016784668	59.9900016784668	1.0	1.0	8.694875717163086	7.519649505615234	0.014807416126132011	1.4807416126132011	0	0.0
case_0959/peer_19	case_0959	peer_19	test	RSN1026_NORTHR_LOA092	RSN1026_NORTHR_LOA182	4	5	3	180.0	180.0	120.0	0.08135628700256348	0.14747029542922974	39.97999954223633	39.97999954223633	1.0	1.0	0.6598323583602905	0.6478580236434937	0.00241723470389843	0.241723470389843	0	0.0
case_0960/peer_27	case_0960	peer_27	train	RSN3753_LANDERS_FVR045	RSN3753_LANDERS_FVR135	6	2	5	144.0	144.0	120.0	0.2158879041671753	0.20610669255256653	56.459999084472656	56.45500183105469	1.0	1.0	2.9087936878204346	1.982707142829895	0.007373655214905739	0.7373655214905739	0	0.0
case_0961/peer_2	case_0961	peer_2	train	RSN88_SFERN_FSD172	RSN88_SFERN_FSD262	6	4	3	120.0	120.0	168.0	0.1548748016357422	0.15483680367469788	39.994998931884766	39.994998931884766	1.0	1.0	0.92125403881073	0.5914979577064514	0.0015308760339394212	0.15308760339394212	0	0.0
case_0962/peer_8	case_0962	peer_8	train	RSN806_LOMAP_SVL270	RSN806_LOMAP_SVL360	5	5	4	168.0	168.0	120.0	0.20736660063266754	0.20723970234394073	39.28499984741211	39.310001373291016	1.0	1.0	2.8361432552337646	1.7886203527450562	0.00788615271449089	0.788615271449089	0	0.0
case_0963/peer_63	case_0963	peer_63	test	RSN5783_IWATE_54026EW	RSN5783_IWATE_54026NS	4	4	3	168.0	168.0	168.0	0.1416631042957306	0.1604955941438675	119.98999786376953	119.98999786376953	1.0	1.0	2.065441608428955	1.4184173345565796	0.005011248867958784	0.5011248867958784	0	0.0
case_0964/peer_76	case_0964	peer_76	train	RSN6933_DARFIELD_MAYCN14E	RSN6933_DARFIELD_MAYCN76W	2	4	6	156.0	156.0	120.0	0.0677504763007164	0.06200487166643143	54.244998931884766	54.244998931884766	1.0	1.0	0.14341560006141663	0.09480910003185272	0.0008102639112621546	0.08102639112621546	0	0.0
